matchDay;match_name;team;score;period;periodMinute;periodSecond;OffensiveIndex;weight;xml_idevent_oi;oiTypeName;oiEventName
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;20;48;47;0.7;TIF06022022190335;free kick;Shots Outside the Box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;20;48;48.8;1.8;PIF06022022190328;play;Central Free Kicks
24;SAMPDORIA-SASSUOLO;SAMPDORIA;3;2;21;45;56.5;4;ATT06022022190639;play;Promising Actions
24;SAMPDORIA-SASSUOLO;SAMPDORIA;3;2;22;34;57.1;0.6;PIF06022022190708;play;Corner
24;SAMPDORIA-SASSUOLO;SAMPDORIA;3;2;22;34;67.1;10;PIF06022022190708;free kick;Goal Opportunity
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;25;42;49;0.2;PIF06022022191056;free kick;Free Kicks came into the box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;25;44;49.7;0.7;TIF06022022191103;free kick;Shots Outside the Box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;26;19;49.9;0.2;PLF06022022191128;play;Cross
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;26;46;51.2;1.3;TIF06022022191217;play;Shots Inside the Box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;31;0;51.9;0.7;TIF06022022191607;play;Shots Outside the Box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;34;34;52.6;0.7;TIF06022022191949;free kick;Shots Outside the Box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;35;2;53.2;0.6;PIF06022022192026;play;Corner
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;35;2;57.2;4;PIF06022022192026;free kick;Promising Situations
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;35;11;57.8;0.6;PIF06022022192119;play;Corner
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;35;15;59.9;2.1;TIF06022022192137;free kick;Heades Dot in the Box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;38;45;60.1;0.2;PIF1644215718948;free kick;Free Kicks came into the box
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;38;55;60.3;0.2;CRF06022022192415;free kick;Cross
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;39;47;60.9;0.6;PIF06022022192447;play;Corner
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;39;47;61.1;0.2;PIF06022022192447;free kick;Free Kicks came into the box
24;SAMPDORIA-SASSUOLO;SAMPDORIA;3;2;40;45;67.3;0.2;CRF06022022192643;play;Cross
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;41;17;65.1;4;ATT06022022192801;play;Promising Actions
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;42;25;65.3;0.2;PLF06022022192822;play;Cross
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;43;17;66;0.7;TIF06022022192909;play;Shots Outside the Box
24;SAMPDORIA-SASSUOLO;SAMPDORIA;3;2;43;49;82.3;15;ATT06022022193109;play;Penalties
24;SAMPDORIA-SASSUOLO;SAMPDORIA;4;2;45;36;82.3;0;RTF06022022193249;goal;Goal
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;48;56;66.2;0.2;CRF06022022193619;free kick;Cross
24;SAMPDORIA-SASSUOLO;SASSUOLO;0;2;48;58;67.5;1.3;TIF06022022193628;play;Shots Inside the Box
24;VENEZIA-NAPOLI;NAPOLI;0;1;1;11;0.2;0.2;CRF06022022175448;play;Cross
24;VENEZIA-NAPOLI;NAPOLI;0;1;4;34;4.2;4;ATT06022022180544;play;Promising Actions
24;VENEZIA-NAPOLI;NAPOLI;0;1;5;37;4.8;0.6;PIF06022022181058;play;Corner
24;VENEZIA-NAPOLI;NAPOLI;0;1;5;37;5;0.2;PIF06022022181058;free kick;Free Kicks came into the box
24;VENEZIA-NAPOLI;NAPOLI;0;1;5;53;5.2;0.2;CRF06022022181211;play;Cross
24;VENEZIA-NAPOLI;VENEZIA;0;1;7;53;0.6;0.6;PIF06022022181606;play;Corner
24;VENEZIA-NAPOLI;VENEZIA;0;1;7;53;0.8;0.2;PIF06022022181606;free kick;Free Kicks came into the box
24;VENEZIA-NAPOLI;VENEZIA;0;1;10;0;1;0.2;CRF06022022181849;play;Cross
24;VENEZIA-NAPOLI;NAPOLI;0;1;11;13;6.5;1.3;TIF06022022182224;play;Shots Inside the Box
24;VENEZIA-NAPOLI;NAPOLI;0;1;17;3;6.7;0.2;CRF06022022183420;play;Cross
24;VENEZIA-NAPOLI;NAPOLI;0;1;20;3;10.7;4;ATT06022022184340;play;Promising Actions
24;VENEZIA-NAPOLI;NAPOLI;0;1;23;1;14.7;4;ATT06022022185250;play;Promising Actions
24;VENEZIA-NAPOLI;VENEZIA;0;1;24;44;2.3;1.3;TIF06022022185454;play;Shots Inside the Box
24;VENEZIA-NAPOLI;VENEZIA;0;1;26;34;4.1;1.8;PIF06022022185914;play;Central Free Kicks
24;VENEZIA-NAPOLI;VENEZIA;0;1;26;37;4.8;0.7;TIF06022022185921;free kick;Shots Outside the Box
24;VENEZIA-NAPOLI;NAPOLI;0;1;27;15;16;1.3;TIF06022022190126;play;Shots Inside the Box
24;VENEZIA-NAPOLI;VENEZIA;0;1;30;23;8.8;4;ATT06022022191020;play;Promising Actions
24;VENEZIA-NAPOLI;NAPOLI;0;1;32;26;16.2;0.2;CRF06022022191350;play;Cross
24;VENEZIA-NAPOLI;NAPOLI;0;1;32;53;16.4;0.2;CRF06022022191502;play;Cross
24;VENEZIA-NAPOLI;NAPOLI;0;1;37;16;17;0.6;PIF06022022192156;play;Corner
24;VENEZIA-NAPOLI;NAPOLI;0;1;37;16;17.2;0.2;PIF06022022192156;free kick;Free Kicks came into the box
24;VENEZIA-NAPOLI;NAPOLI;0;1;37;37;17.4;0.2;CRF06022022192241;play;Cross
24;VENEZIA-NAPOLI;NAPOLI;0;1;37;41;18.1;0.7;TIF06022022192248;play;Shots Outside the Box
24;VENEZIA-NAPOLI;NAPOLI;0;1;39;56;18.7;0.6;PIF06022022193016;play;Corner
24;VENEZIA-NAPOLI;VENEZIA;0;1;44;51;9;0.2;CRF06022022193606;play;Cross
24;VENEZIA-NAPOLI;NAPOLI;0;2;2;34;19.3;0.6;PIF06022022194100;play;Corner
24;VENEZIA-NAPOLI;NAPOLI;0;2;2;34;19.5;0.2;PIF06022022194100;free kick;Free Kicks came into the box
24;VENEZIA-NAPOLI;VENEZIA;0;2;3;41;9.2;0.2;CRF06022022194210;play;Cross
24;VENEZIA-NAPOLI;VENEZIA;0;2;4;10;9.8;0.6;PIF06022022194256;play;Corner
24;VENEZIA-NAPOLI;VENEZIA;0;2;4;10;10;0.2;PIF06022022194256;free kick;Free Kicks came into the box
24;VENEZIA-NAPOLI;VENEZIA;0;2;4;14;10.7;0.7;TIF06022022194319;free kick;Shots Outside the Box
24;VENEZIA-NAPOLI;NAPOLI;0;2;13;9;29.5;10;ATT06022022194919;play;Goal Opportunity
24;VENEZIA-NAPOLI;NAPOLI;1;2;13;9;29.5;0;RTF06022022195035;goal;Goal
24;VENEZIA-NAPOLI;NAPOLI;1;2;17;25;29.7;0.2;CRF06022022195551;play;Cross
24;VENEZIA-NAPOLI;NAPOLI;1;2;17;31;31;1.3;TIF06022022195639;play;Shots Inside the Box
24;VENEZIA-NAPOLI;VENEZIA;0;2;22;42;12;1.3;TIF06022022200400;free kick;Shots Inside the Box
24;VENEZIA-NAPOLI;NAPOLI;1;2;23;51;31.7;0.7;TIF06022022200630;free kick;Shots Outside the Box
24;VENEZIA-NAPOLI;NAPOLI;1;2;23;58;32.3;0.6;PIF06022022200543;play;Corner
24;VENEZIA-NAPOLI;NAPOLI;1;2;25;2;32.5;0.2;CRF06022022200940;free kick;Cross
24;VENEZIA-NAPOLI;NAPOLI;1;2;25;7;33.2;0.7;TIF06022022200944;free kick;Shots Outside the Box
24;VENEZIA-NAPOLI;VENEZIA;0;2;29;23;12.6;0.6;PIF06022022201514;play;Lateral Free Kicks
24;VENEZIA-NAPOLI;VENEZIA;0;2;29;23;12.8;0.2;PIF06022022201514;free kick;Free Kicks came into the box
24;VENEZIA-NAPOLI;VENEZIA;0;2;31;36;13;0.2;CRF06022022202000;play;Cross
24;VENEZIA-NAPOLI;VENEZIA;0;2;31;38;13.2;0.2;CRF06022022202014;play;Cross
24;VENEZIA-NAPOLI;NAPOLI;1;2;43;29;33.8;0.6;PIF06022022203149;play;Lateral Free Kicks
24;VENEZIA-NAPOLI;NAPOLI;1;2;43;29;34;0.2;PIF06022022203149;free kick;Free Kicks came into the box
24;VENEZIA-NAPOLI;NAPOLI;1;2;44;0;34.6;0.6;PIF06022022203224;play;Corner
24;VENEZIA-NAPOLI;NAPOLI;1;2;44;0;34.8;0.2;PIF06022022203224;free kick;Free Kicks came into the box
24;VENEZIA-NAPOLI;VENEZIA;0;2;44;55;13.4;0.2;CRF06022022203332;play;Cross
24;VENEZIA-NAPOLI;VENEZIA;0;2;45;1;14.1;0.7;TIF06022022203357;play;Shots Outside the Box
24;VENEZIA-NAPOLI;NAPOLI;1;2;46;20;36.1;1.3;TIF06022022203624;play;Shots Inside the Box
24;VENEZIA-NAPOLI;VENEZIA;0;2;53;24;18.1;4;ATT06022022204444;play;Promising Actions
24;VENEZIA-NAPOLI;NAPOLI;1;2;54;12;46.1;10;ATT06022022204603;play;Goal Opportunity
24;VENEZIA-NAPOLI;NAPOLI;2;2;54;12;46.1;0;RTF06022022204654;goal;Goal
24;VENEZIA-NAPOLI;VENEZIA;0;2;56;1;18.3;0.2;CRF06022022204912;play;Cross
24;UDINESE-TORINO;TORINO;0;1;0;58;0.2;0.2;CRF07022022101658;play;Cross
24;UDINESE-TORINO;TORINO;0;1;1;1;0.4;0.2;CRF07022022101711;play;Cross
24;UDINESE-TORINO;UDINESE;0;1;9;55;0.2;0.2;CRF07022022102234;play;Cross
24;UDINESE-TORINO;UDINESE;0;1;10;15;0.4;0.2;PIF1644232022007-29;free kick;Free Kicks came into the box
24;UDINESE-TORINO;UDINESE;0;1;11;0;4.4;4;PIF07022022102329;free kick;Promising Situations
24;UDINESE-TORINO;UDINESE;0;1;11;39;5;0.6;PIF07022022102439;play;Corner
24;UDINESE-TORINO;UDINESE;0;1;11;39;5.2;0.2;PIF07022022102439;free kick;Free Kicks came into the box
24;UDINESE-TORINO;UDINESE;0;1;16;55;9.2;4;ATT07022022102740;play;Promising Actions
24;UDINESE-TORINO;UDINESE;0;1;18;50;9.4;0.2;CRF07022022102937;play;Cross
24;UDINESE-TORINO;UDINESE;0;1;20;5;10.1;0.7;TIF07022022103111;free kick;Shots Outside the Box
24;UDINESE-TORINO;TORINO;0;1;27;49;4.4;4;ATT07022022103540;play;Promising Actions
24;UDINESE-TORINO;TORINO;0;1;28;37;5;0.6;PIF07022022103619;play;Corner
24;UDINESE-TORINO;TORINO;0;1;28;37;5.2;0.2;PIF07022022103619;free kick;Free Kicks came into the box
24;UDINESE-TORINO;TORINO;0;1;28;38;7.3;2.1;TIF07022022103608;free kick;Heades Dot in the Box
24;UDINESE-TORINO;TORINO;0;1;36;38;7.5;0.2;PIF07022022104009;free kick;Free Kicks came into the box
24;UDINESE-TORINO;UDINESE;0;1;37;55;10.8;0.7;TIF07022022104101;play;Shots Outside the Box
24;UDINESE-TORINO;UDINESE;0;1;39;21;11;0.2;PIF1644232022007;free kick;Free Kicks came into the box
24;UDINESE-TORINO;UDINESE;0;1;40;16;11.6;0.6;PIF07022022104222;play;Corner
24;UDINESE-TORINO;UDINESE;0;1;40;16;11.8;0.2;PIF07022022104222;free kick;Free Kicks came into the box
24;UDINESE-TORINO;UDINESE;0;1;40;48;13.1;1.3;TIF07022022104250;play;Shots Inside the Box
24;UDINESE-TORINO;UDINESE;0;1;41;42;13.8;0.7;TIF07022022104412;play;Shots Outside the Box
24;UDINESE-TORINO;UDINESE;0;1;42;19;14.4;0.6;PIF07022022104508;play;Corner
24;UDINESE-TORINO;UDINESE;0;1;42;19;14.6;0.2;PIF07022022104508;free kick;Free Kicks came into the box
24;UDINESE-TORINO;UDINESE;0;1;42;58;15.2;0.6;PIF07022022104527;play;Corner
24;UDINESE-TORINO;UDINESE;0;1;42;58;15.4;0.2;PIF07022022104527;free kick;Free Kicks came into the box
24;UDINESE-TORINO;UDINESE;0;1;43;28;19.4;4;ATT07022022104655;play;Promising Actions
24;UDINESE-TORINO;UDINESE;0;2;0;51;20;0.6;PIF07022022105508;play;Corner
24;UDINESE-TORINO;UDINESE;0;2;0;51;20.2;0.2;PIF07022022105508;free kick;Free Kicks came into the box
24;UDINESE-TORINO;TORINO;0;2;7;25;8.2;0.7;TIF07022022105900;play;Shots Outside the Box
24;UDINESE-TORINO;TORINO;0;2;8;14;8.4;0.2;CRF07022022110008;free kick;Cross
24;UDINESE-TORINO;UDINESE;0;2;11;11;20.4;0.2;CRF07022022110426;free kick;Cross
24;UDINESE-TORINO;UDINESE;0;2;11;27;21;0.6;PIF07022022110440;play;Corner
24;UDINESE-TORINO;UDINESE;0;2;13;9;21.2;0.2;PIF07022022110546;free kick;Free Kicks came into the box
24;UDINESE-TORINO;UDINESE;0;2;13;10;23.3;2.1;TIF07022022110529;free kick;Heades Dot in the Box
24;UDINESE-TORINO;UDINESE;0;2;14;41;27.3;4;ATT07022022110703;play;Promising Actions
24;UDINESE-TORINO;TORINO;0;2;16;54;8.6;0.2;PLF07022022110945;play;Cross
24;UDINESE-TORINO;TORINO;0;2;18;3;12.6;4;ATT07022022111153;play;Promising Actions
24;UDINESE-TORINO;TORINO;0;2;19;0;13.2;0.6;PIF07022022111324;play;Corner
24;UDINESE-TORINO;TORINO;0;2;19;0;13.4;0.2;PIF07022022111324;free kick;Free Kicks came into the box
24;UDINESE-TORINO;TORINO;0;2;29;40;23.4;10;ATT07022022112127;play;Goal Opportunity
24;UDINESE-TORINO;TORINO;0;2;34;39;23.6;0.2;CRF07022022112502;play;Cross
24;UDINESE-TORINO;TORINO;0;2;36;27;24.2;0.6;PIF07022022112536;play;Corner
24;UDINESE-TORINO;TORINO;0;2;36;27;24.4;0.2;PIF07022022112536;free kick;Free Kicks came into the box
24;UDINESE-TORINO;TORINO;0;2;39;58;24.6;0.2;PLF07022022112719;play;Cross
24;UDINESE-TORINO;UDINESE;0;2;41;2;27.5;0.2;PIF07022022112757;free kick;Free Kicks came into the box
24;UDINESE-TORINO;UDINESE;0;2;41;42;28.1;0.6;PIF07022022112826;play;Corner
24;UDINESE-TORINO;UDINESE;0;2;41;42;28.3;0.2;PIF07022022112826;free kick;Free Kicks came into the box
24;UDINESE-TORINO;UDINESE;0;2;42;41;28.9;0.6;PIF07022022112857;play;Lateral Free Kicks
24;UDINESE-TORINO;UDINESE;0;2;42;41;29.1;0.2;PIF07022022112857;free kick;Free Kicks came into the box
24;UDINESE-TORINO;UDINESE;0;2;43;20;29.8;0.7;TIF07022022112946;play;Shots Outside the Box
24;UDINESE-TORINO;UDINESE;0;2;43;45;30.4;0.6;PIF07022022113046;play;Corner
24;UDINESE-TORINO;UDINESE;0;2;43;45;30.6;0.2;PIF07022022113046;free kick;Free Kicks came into the box
24;UDINESE-TORINO;UDINESE;0;2;46;28;30.8;0.2;PIF1644232022008-11;free kick;Free Kicks came into the box
24;UDINESE-TORINO;UDINESE;0;2;46;38;31;0.2;PIF1644232022008;free kick;Free Kicks came into the box
24;UDINESE-TORINO;UDINESE;0;2;47;52;31.7;0.7;TIF07022022113229;free kick;Shots Outside the Box
24;UDINESE-TORINO;UDINESE;1;2;47;52;31.7;0;RTF07022022113244;goal;Goal
24;UDINESE-TORINO;UDINESE;1;2;50;22;46.7;15;ATT07022022113355;play;Penalties
24;UDINESE-TORINO;UDINESE;2;2;52;16;46.7;0;RTF07022022113523;goal;Goal
24;JUVENTUS-VERONA;VERONA;0;1;6;2;0.2;0.2;CRF07022022083918;play;Cross
24;JUVENTUS-VERONA;JUVENTUS;0;1;6;16;0.7;0.7;TIF07022022083934;play;Shots Outside the Box
24;JUVENTUS-VERONA;VERONA;0;1;7;46;0.4;0.2;CRF07022022084142;play;Cross
24;JUVENTUS-VERONA;JUVENTUS;0;1;9;20;0.9;0.2;PLF07022022084217;play;Cross
24;JUVENTUS-VERONA;VERONA;0;1;12;3;0.6;0.2;CRF07022022084449;free kick;Cross
24;JUVENTUS-VERONA;VERONA;0;1;12;6;1.3;0.7;TIF07022022084420;free kick;Shots Outside the Box
24;JUVENTUS-VERONA;JUVENTUS;0;1;12;31;10.9;10;ATT07022022084525;play;Goal Opportunity
24;JUVENTUS-VERONA;JUVENTUS;1;1;12;31;10.9;0;RTF07022022084543;goal;Goal
24;JUVENTUS-VERONA;VERONA;0;1;15;43;1.9;0.6;PIF07022022084810;play;Lateral Free Kicks
24;JUVENTUS-VERONA;VERONA;0;1;15;43;2.1;0.2;PIF07022022084810;free kick;Free Kicks came into the box
24;JUVENTUS-VERONA;VERONA;0;1;20;48;2.7;0.6;PIF07022022085055;play;Corner
24;JUVENTUS-VERONA;VERONA;0;1;22;13;2.9;0.2;PIF07022022085128;free kick;Free Kicks came into the box
24;JUVENTUS-VERONA;JUVENTUS;1;1;25;8;11.1;0.2;CRF07022022085323;play;Cross
24;JUVENTUS-VERONA;JUVENTUS;1;1;26;53;11.3;0.2;CRF07022022085504;play;Cross
24;JUVENTUS-VERONA;VERONA;0;1;28;29;3.5;0.6;PIF07022022085721;play;Corner
24;JUVENTUS-VERONA;VERONA;0;1;28;29;3.7;0.2;PIF07022022085721;free kick;Free Kicks came into the box
24;JUVENTUS-VERONA;VERONA;0;1;28;30;4.4;0.7;TIF07022022085707;free kick;Shots Outside the Box
24;JUVENTUS-VERONA;JUVENTUS;1;1;31;50;12;0.7;TIF07022022085939;free kick;Shots Outside the Box
24;JUVENTUS-VERONA;JUVENTUS;1;1;33;42;12.2;0.2;CRF07022022090109;free kick;Cross
24;JUVENTUS-VERONA;VERONA;0;1;36;25;4.6;0.2;CRF07022022090330;play;Cross
24;JUVENTUS-VERONA;JUVENTUS;1;1;37;1;22.2;10;ATT07022022090450;play;Goal Opportunity
24;JUVENTUS-VERONA;VERONA;0;1;40;11;4.8;0.2;CRF07022022090636;play;Cross
24;JUVENTUS-VERONA;VERONA;0;1;41;31;5;0.2;CRF07022022090825;play;Cross
24;JUVENTUS-VERONA;VERONA;0;1;42;38;5.7;0.7;TIF07022022090858;play;Shots Outside the Box
24;JUVENTUS-VERONA;JUVENTUS;1;1;44;31;22.8;0.6;PIF07022022091043;play;Corner
24;JUVENTUS-VERONA;JUVENTUS;1;1;44;31;23;0.2;PIF07022022091043;free kick;Free Kicks came into the box
24;JUVENTUS-VERONA;VERONA;0;2;0;31;5.9;0.2;CRF07022022091513;play;Cross
24;JUVENTUS-VERONA;VERONA;0;2;2;46;7.2;1.3;TIF07022022100344;play;Shots Inside the Box
24;JUVENTUS-VERONA;VERONA;0;2;3;23;7.8;0.6;PIF07022022091834;play;Corner
24;JUVENTUS-VERONA;VERONA;0;2;3;23;8;0.2;PIF07022022091834;free kick;Free Kicks came into the box
24;JUVENTUS-VERONA;VERONA;0;2;5;31;8.2;0.2;CRF07022022091957;play;Cross
24;JUVENTUS-VERONA;JUVENTUS;1;2;9;9;23.6;0.6;PIF07022022092156;play;Corner
24;JUVENTUS-VERONA;JUVENTUS;1;2;9;9;23.8;0.2;PIF07022022092156;free kick;Free Kicks came into the box
24;JUVENTUS-VERONA;VERONA;0;2;12;14;8.4;0.2;CRF07022022092440;play;Cross
24;JUVENTUS-VERONA;VERONA;0;2;12;17;9.1;0.7;TIF07022022092444;play;Shots Outside the Box
24;JUVENTUS-VERONA;VERONA;0;2;13;41;9.3;0.2;CRF07022022092617;play;Cross
24;JUVENTUS-VERONA;VERONA;0;2;13;56;9.5;0.2;CRF07022022092631;play;Cross
24;JUVENTUS-VERONA;VERONA;0;2;14;25;9.7;0.2;CRF07022022092710;play;Cross
24;JUVENTUS-VERONA;JUVENTUS;1;2;15;11;33.8;10;ATT07022022092757;play;Goal Opportunity
24;JUVENTUS-VERONA;JUVENTUS;2;2;15;11;33.8;0;RTF07022022092810;goal;Goal
24;JUVENTUS-VERONA;JUVENTUS;2;2;18;35;35.1;1.3;TIF07022022092950;play;Shots Inside the Box
24;JUVENTUS-VERONA;JUVENTUS;2;2;19;5;35.7;0.6;PIF07022022093132;play;Corner
24;JUVENTUS-VERONA;JUVENTUS;2;2;19;5;35.9;0.2;PIF07022022093132;free kick;Free Kicks came into the box
24;JUVENTUS-VERONA;JUVENTUS;2;2;19;30;36.5;0.6;PIF07022022093215;play;Corner
24;JUVENTUS-VERONA;VERONA;0;2;20;25;9.9;0.2;CRF07022022093313;play;Cross
24;JUVENTUS-VERONA;VERONA;0;2;23;7;10.5;0.6;PIF07022022093539;play;Corner
24;JUVENTUS-VERONA;VERONA;0;2;23;7;10.7;0.2;PIF07022022093539;free kick;Free Kicks came into the box
24;JUVENTUS-VERONA;JUVENTUS;2;2;23;34;37.2;0.7;TIF07022022093633;play;Shots Outside the Box
24;JUVENTUS-VERONA;JUVENTUS;2;2;24;10;37.8;0.6;PIF07022022093733;play;Corner
24;JUVENTUS-VERONA;JUVENTUS;2;2;24;10;38;0.2;PIF07022022093733;free kick;Free Kicks came into the box
24;JUVENTUS-VERONA;VERONA;0;2;30;43;10.9;0.2;PLF07022022094059;play;Cross
24;JUVENTUS-VERONA;VERONA;0;2;32;8;11.1;0.2;CRF07022022094205;play;Cross
24;JUVENTUS-VERONA;JUVENTUS;2;2;32;56;42;4;ATT07022022094313;play;Promising Actions
24;JUVENTUS-VERONA;JUVENTUS;2;2;34;56;42.2;0.2;PIF07022022094358;free kick;Free Kicks came into the box
24;JUVENTUS-VERONA;VERONA;0;2;35;51;11.3;0.2;CRF07022022094442;play;Cross
24;JUVENTUS-VERONA;VERONA;0;2;35;54;12.6;1.3;TIF07022022094443;play;Shots Inside the Box
24;JUVENTUS-VERONA;JUVENTUS;2;2;39;46;42.4;0.2;CRF07022022094800;play;Cross
24;JUVENTUS-VERONA;JUVENTUS;2;2;39;54;43.7;1.3;TIF07022022094804;play;Shots Inside the Box
24;JUVENTUS-VERONA;VERONA;0;2;40;59;16.6;4;ATT07022022095047;play;Promising Actions
24;JUVENTUS-VERONA;JUVENTUS;2;2;41;15;44.4;0.7;TIF07022022095121;play;Shots Outside the Box
24;JUVENTUS-VERONA;VERONA;0;2;41;52;17.3;0.7;TIF07022022095230;play;Shots Outside the Box
24;JUVENTUS-VERONA;VERONA;0;2;42;28;17.9;0.6;PIF07022022095335;play;Corner
24;JUVENTUS-VERONA;VERONA;0;2;42;28;18.1;0.2;PIF07022022095335;free kick;Free Kicks came into the box
24;JUVENTUS-VERONA;VERONA;0;2;42;49;22.1;4;ATT07022022095427;play;Promising Actions
24;JUVENTUS-VERONA;JUVENTUS;2;2;44;33;48.4;4;ATT07022022095651;play;Promising Actions
24;JUVENTUS-VERONA;JUVENTUS;2;2;45;11;49;0.6;PIF07022022095734;play;Corner
24;JUVENTUS-VERONA;JUVENTUS;2;2;45;44;50.3;1.3;TIF07022022095803;play;Shots Inside the Box
24;SALERNITANA-SPEZIA;SPEZIA;0;1;0;19;0.2;0.2;CRF08022022093259;play;Cross
24;SALERNITANA-SPEZIA;SALERNITANA;0;1;3;2;1.8;1.8;PIF08022022093419;play;Central Free Kicks
24;SALERNITANA-SPEZIA;SALERNITANA;0;1;3;2;2.5;0.7;TIF08022022093421;free kick;Shots Outside the Box
24;SALERNITANA-SPEZIA;SALERNITANA;1;1;3;2;2.5;0;RTF08022022093444;goal;Goal
24;SALERNITANA-SPEZIA;SPEZIA;0;1;6;39;2;1.8;PIF08022022093653;play;Central Free Kicks
24;SALERNITANA-SPEZIA;SPEZIA;0;1;6;40;2.7;0.7;TIF08022022093711;free kick;Shots Outside the Box
24;SALERNITANA-SPEZIA;SPEZIA;0;1;7;36;3.3;0.6;PIF08022022093759;play;Corner
24;SALERNITANA-SPEZIA;SPEZIA;0;1;7;36;18.3;15;PIF08022022093759;free kick;Penalties
24;SALERNITANA-SPEZIA;SPEZIA;0;1;7;36;18.5;0.2;PIF08022022093759;free kick;Free Kicks came into the box
24;SALERNITANA-SPEZIA;SPEZIA;1;1;11;55;18.5;0;RTF08022022094107;goal;Goal
24;SALERNITANA-SPEZIA;SPEZIA;1;1;13;22;19.1;0.6;PIF08022022094211;play;Corner
24;SALERNITANA-SPEZIA;SALERNITANA;1;1;15;17;3.2;0.7;TIF08022022094402;free kick;Shots Outside the Box
24;SALERNITANA-SPEZIA;SALERNITANA;2;1;15;17;3.2;0;RTF08022022094454;goal;Goal
24;SALERNITANA-SPEZIA;SPEZIA;1;1;19;19;19.7;0.6;PIF08022022094718;play;Corner
24;SALERNITANA-SPEZIA;SPEZIA;1;1;19;19;19.9;0.2;PIF08022022094718;free kick;Free Kicks came into the box
24;SALERNITANA-SPEZIA;SPEZIA;1;1;19;21;20.6;0.7;TIF08022022094723;free kick;Shots Outside the Box
24;SALERNITANA-SPEZIA;SPEZIA;1;1;23;44;21.3;0.7;TIF08022022094940;play;Shots Outside the Box
24;SALERNITANA-SPEZIA;SPEZIA;1;1;24;13;21.9;0.6;PIF08022022095129;play;Corner
24;SALERNITANA-SPEZIA;SPEZIA;1;1;24;13;22.1;0.2;PIF08022022095129;free kick;Free Kicks came into the box
24;SALERNITANA-SPEZIA;SPEZIA;1;1;24;14;22.3;0.2;CRF08022022095159;free kick;Cross
24;SALERNITANA-SPEZIA;SPEZIA;1;1;25;53;22.9;0.6;PIF08022022095325;play;Lateral Free Kicks
24;SALERNITANA-SPEZIA;SPEZIA;1;1;25;53;37.9;15;PIF08022022095325;free kick;Penalties
24;SALERNITANA-SPEZIA;SPEZIA;1;1;25;53;38.1;0.2;PIF08022022095325;free kick;Free Kicks came into the box
24;SALERNITANA-SPEZIA;SPEZIA;1;1;25;54;39.4;1.3;TIF08022022095422;free kick;Shots Inside the Box
24;SALERNITANA-SPEZIA;SPEZIA;2;1;30;48;39.4;0;RTF08022022095742;goal;Goal
24;SALERNITANA-SPEZIA;SPEZIA;2;1;34;44;40;0.6;PIF08022022100220;play;Corner
24;SALERNITANA-SPEZIA;SPEZIA;2;1;34;44;40.2;0.2;PIF08022022100220;free kick;Free Kicks came into the box
24;SALERNITANA-SPEZIA;SPEZIA;2;1;39;34;40.4;0.2;PIF08022022100705;free kick;Free Kicks came into the box
24;SALERNITANA-SPEZIA;SPEZIA;2;1;39;36;41.7;1.3;TIF08022022100716;free kick;Shots Inside the Box
24;SALERNITANA-SPEZIA;SPEZIA;2;1;40;15;42.3;0.6;PIF08022022100803;play;Corner
24;SALERNITANA-SPEZIA;SPEZIA;2;1;40;15;42.5;0.2;PIF08022022100803;free kick;Free Kicks came into the box
24;SALERNITANA-SPEZIA;SALERNITANA;2;1;46;48;3.9;0.7;TIF08022022101201;play;Shots Outside the Box
24;SALERNITANA-SPEZIA;SALERNITANA;2;2;2;15;7.9;4;ATT08022022104049;play;Promising Actions
24;SALERNITANA-SPEZIA;SPEZIA;2;2;4;26;42.7;0.2;PIF08022022104252;free kick;Free Kicks came into the box
24;SALERNITANA-SPEZIA;SALERNITANA;2;2;5;23;8.1;0.2;PIF08022022104341;free kick;Free Kicks came into the box
24;SALERNITANA-SPEZIA;SALERNITANA;2;2;6;14;8.3;0.2;CRF08022022104455;free kick;Cross
24;SALERNITANA-SPEZIA;SALERNITANA;2;2;7;32;8.5;0.2;CRF08022022104553;play;Cross
24;SALERNITANA-SPEZIA;SALERNITANA;2;2;7;36;8.7;0.2;CRF08022022104604;play;Cross
24;SALERNITANA-SPEZIA;SPEZIA;2;2;9;2;42.9;0.2;CRF08022022105240;play;Cross
